press,title,naver_news_text,naver_news_url,body,press_html,title_html,body_html,label
연합뉴스,"DL이앤씨 브랜드 가이드라인, 세계 3대디자인 어워드석권",네이버뉴스,https://n.news.naver.com/mnews/article/001/0014575001?sid=101,,연합뉴스,"DL이앤씨 브랜드 가이드라인, 세계 3대 디자인 어워드 석권","세계 3대 디자인 어워드 '브랜드 가이드라인&디자인 전략' 부문에서 그랜드 슬램을 달성한 '아워 크리드'(왼쪽)와 'iF 디자인 어워드'에서 도서 부문 본상을 받은 '라이프스타일 빌더' [DL이앤씨 제공. 재판매 및 DB 금지]
(서울=연합뉴스) 김희선 기자 = DL이앤씨는 세계 3대 디자인 어워드 중 하나인 독일 'iF 디자인 어워드'에서 브랜드 가이드라인 '아워 크리드'(OUR CREED)'와 건설 기록물 '라이프스타일 빌더'(Lifestyle Builder)로 각각 본상을 받았다고 20일 밝혔다.
아워 크리드는 지난해 '레드닷 디자인 어워드'와 'IDEA 디자인 어워드'에 이어 올해 'iF 디자인 어워드'에서 '브랜드 가이드라인·디자인 전략' 부문 본상을 받아 세계 3대 디자인 어워드를 석권했다고 회사 측은 전했다.
아워 크리드는 DL이앤씨의 주거브랜드인 '아크로'와 'e편한세상'의 브랜드 관리 철학과 디자인 전략을 반영한 브랜드 가이드라인이다.
브랜드 철학부터 조경, 사이니지, 커뮤니티 시설 디자인에 이르기까지 3천562개에 이르는 광범위한 세부 디자인 가이드라인을 포함한다.
라이프스타일 빌더는 서울 성동구의 주상복합 '아크로 서울포레스트'의 개발 과정을 담은 기록물로, 도서 부문 본상을 받았다. 건설 기록물이 iF 디자인 어워드에서 도서 부문 본상을 받은 것은 이번이 최초라고 회사 측은 전했다.
hisunny@yna.co.kr",디자인어워드
연합뉴스,"DL이앤씨, 세계 3대디자인 어워드'그랜드 슬램'",네이버뉴스,https://n.news.naver.com/mnews/article/001/0014575001?sid=101,,연합뉴스,"DL이앤씨 브랜드 가이드라인, 세계 3대 디자인 어워드 석권","세계 3대 디자인 어워드 '브랜드 가이드라인&디자인 전략' 부문에서 그랜드 슬램을 달성한 '아워 크리드'(왼쪽)와 'iF 디자인 어워드'에서 도서 부문 본상을 받은 '라이프스타일 빌더' [DL이앤씨 제공. 재판매 및 DB 금지]
(서울=연합뉴스) 김희선 기자 = DL이앤씨는 세계 3대 디자인 어워드 중 하나인 독일 'iF 디자인 어워드'에서 브랜드 가이드라인 '아워 크리드'(OUR CREED)'와 건설 기록물 '라이프스타일 빌더'(Lifestyle Builder)로 각각 본상을 받았다고 20일 밝혔다.
아워 크리드는 지난해 '레드닷 디자인 어워드'와 'IDEA 디자인 어워드'에 이어 올해 'iF 디자인 어워드'에서 '브랜드 가이드라인·디자인 전략' 부문 본상을 받아 세계 3대 디자인 어워드를 석권했다고 회사 측은 전했다.
아워 크리드는 DL이앤씨의 주거브랜드인 '아크로'와 'e편한세상'의 브랜드 관리 철학과 디자인 전략을 반영한 브랜드 가이드라인이다.
브랜드 철학부터 조경, 사이니지, 커뮤니티 시설 디자인에 이르기까지 3천562개에 이르는 광범위한 세부 디자인 가이드라인을 포함한다.
라이프스타일 빌더는 서울 성동구의 주상복합 '아크로 서울포레스트'의 개발 과정을 담은 기록물로, 도서 부문 본상을 받았다. 건설 기록물이 iF 디자인 어워드에서 도서 부문 본상을 받은 것은 이번이 최초라고 회사 측은 전했다.
hisunny@yna.co.kr",디자인어워드
뉴시스,"DL이앤씨, 세계 3대디자인 어워드'그랜드 슬램' 달성",네이버뉴스,https://n.news.naver.com/mnews/article/003/0012437738?sid=101,,뉴시스,"DL이앤씨, 세계 3대 디자인 어워드 '그랜드 슬램'","브랜드 가이드라인 '아워 크리드'로 3대 본상
[서울=뉴시스] 왼쪽 OUR CREED, 오른쪽 Lifestyle Builder. (사진=DL이앤씨 제공)
[서울=뉴시스] 이예슬 기자 = DL이앤씨가 세계 3대 디자인 어워드에서 연이어 수상을 했다.
DL이앤씨는 최근 독일 'iF 어워드'에서 브랜드 가이드라인 '아워 크리드(OUR CREED)'와  '아크로 서울포레스트'의 개발 과정을 담은 건설 기록물 '라이프스타일 빌더(Lifestyle Builder)'가 각각 본상을 받아 2관왕에 올랐다고 20일 밝혔다.
아워 크리드는 지난해 '레드닷 디자인 어워드'와 'IDEA 디자인 어워드'에 이어 iF 어워드 '브랜드 가이드라인&디자인 전략' 부문 본상을 받아 세계 3대 디자인 어워드를 모두 석권했다. 해당 부문에서 그랜드 슬램을 달성한 것은 국내는 물론 해외에서도 매우 이례적이다.
아워 크리드는 DL이앤씨의 주거브랜드인 아크로와 e편한세상의 브랜드 관리 철학과 디자인 전략을 반영한 브랜드 가이드라인이다. 두 브랜드에 대해 관계자들이 지켜야 할 '신념'의 의미를 내포하고 있다. 브랜드 철학부터 조경, 사이니지, 커뮤니티 시설 디자인에 이르기까지 3562개에 이르는 광범위한 세부 디자인 가이드라인을 포함한다.
라이프스타일 빌더는 '도서(圖書)' 부문에서 수상의 영예를 안았다. DL이앤씨가 구축한 하이엔드 주거 환경에 대한 가치와 노하우를 담은 책이다. 건설 기록물이 iF 디자인 어워드에서 도서 부문 본상을 받은 것은 이번이 최초다.
DL이앤씨 관계자는 ""세계 무대에서 인정받은 DL이앤씨만의 차별화한 디자인 솔루션과 브랜드 철학을 고객들이 경험할 수 있을 것""이라며 ""한 차원 높은 수준의 품질을 바탕으로 혁신적인 브랜드 철학과 디자인 경쟁력을 다양한 고객 접점에 지속적으로 선보여 나갈 계획""이라고 말했다.",디자인어워드
조선비즈,"DL이앤씨, 세계 3대디자인 어워드‘그랜드 슬램’ 달성",네이버뉴스,https://n.news.naver.com/mnews/article/366/0000979347?sid=101,,조선비즈,"DL이앤씨, 세계 3대 디자인 어워드 ‘그랜드 슬램’ 달성","DL이앤씨가 세계 3대 디자인 어워드 수상을 통해 브랜드와 디자인 경쟁력을 세계 무대에서 인정받았다.
DL이앤씨는 최근 독일 ‘iF 어워드’에서 브랜드 가이드라인 ‘OUR CREED(아워 크리드)’와 ‘아크로 서울포레스트’의 개발 과정을 담은 건설 기록물 ‘Lifestyle Builder(라이프스타일 빌더)’가 각각 본상을 받아 2관왕에 올랐다고 20일 밝혔다.
세계 3대 디자인 어워드 ‘브랜드 가이드라인 & 디자인 전략’ 부문에서 그랜드 슬램을 달성한 ‘OUR CREED’(왼쪽)와 건설 업계 최초로 ‘iF 디자인 어워드’에서 건설 기록물로 ‘도서’ 부문 본상을 수상한 ‘Lifestyle Builder’ /DL이앤씨
OUR CREED는 지난해 ‘레드닷 디자인 어워드’와 ‘IDEA 디자인 어워드’에 이어 iF 어워드 ‘브랜드 가이드라인 & 디자인 전략’ 부문 본상을 받아 세계 3대 디자인 어워드를 모두 석권했다. 해당 부문에서 그랜드 슬램을 달성한 것은 국내는 물론 해외에서도 이례적이다.
특히 DL이앤씨는 2020년 하이엔드 주거 브랜드 ‘아크로(ACRO)’ 디자인을 앞세워 그랜드 슬램을 달성한 이후 다시 대기록을 세우며 브랜드와 디자인 경쟁력을 세계 무대에 증명했다.
OUR CREED는 DL이앤씨의 주거브랜드인 아크로와 e편한세상의 브랜드 관리 철학과 디자인 전략을 반영한 브랜드 가이드라인이다. 두 브랜드에 대해 관계자들이 지켜야 할 ‘신념’의 의미를 내포하고 있다. 브랜드 철학부터 조경, 사이니지, 커뮤니티 시설 디자인에 이르기까지 3562개에 이르는 광범위한 세부 디자인 가이드라인을 포함한다.
Lifestyle Builder는 iF 디자인 어워드 도서(圖書) 부문에서 수상의 영예를 안았다. 건설 기록물이 iF 디자인 어워드에서 도서 부문 본상을 받은 것은 이번이 최초다.
Lifestyle Builder는 서울 성동구 랜드마크로 자리 잡은 아크로 서울포레스트의 프로젝트 여정을 기록한 책으로 DL이앤씨가 구축한 하이엔드 주거 환경에 대한 가치와 노하우를 고스란히 담고 있다. 성수동 일대를 최고의 부촌이자, 문화예술 중심지로 탈바꿈 시켰다고 평가받는 디벨로퍼 사업을 예술작품과 같은 디자인 연출과 흥미로운 스토리로 표현해 호평을 받았다.
DL이앤씨 관계자는 “세계 무대에서 인정받은 DL이앤씨만의 차별화한 디자인 솔루션과 브랜드 철학을 고객들이 경험할 수 있을 것”이라며 “한 차원 높은 수준의 품질을 바탕으로 혁신적인 브랜드 철학과 디자인 경쟁력을 다양한 고객 접점에 지속적으로 선보여 나갈 계획”이라고 강조했다.",디자인어워드
조선비즈,"DL이앤씨, 세계 3대디자인 어워드'그랜드 슬램' 달성",네이버뉴스,https://n.news.naver.com/mnews/article/366/0000979347?sid=101,,조선비즈,"DL이앤씨, 세계 3대 디자인 어워드 ‘그랜드 슬램’ 달성","DL이앤씨가 세계 3대 디자인 어워드 수상을 통해 브랜드와 디자인 경쟁력을 세계 무대에서 인정받았다.
DL이앤씨는 최근 독일 ‘iF 어워드’에서 브랜드 가이드라인 ‘OUR CREED(아워 크리드)’와 ‘아크로 서울포레스트’의 개발 과정을 담은 건설 기록물 ‘Lifestyle Builder(라이프스타일 빌더)’가 각각 본상을 받아 2관왕에 올랐다고 20일 밝혔다.
세계 3대 디자인 어워드 ‘브랜드 가이드라인 & 디자인 전략’ 부문에서 그랜드 슬램을 달성한 ‘OUR CREED’(왼쪽)와 건설 업계 최초로 ‘iF 디자인 어워드’에서 건설 기록물로 ‘도서’ 부문 본상을 수상한 ‘Lifestyle Builder’ /DL이앤씨
OUR CREED는 지난해 ‘레드닷 디자인 어워드’와 ‘IDEA 디자인 어워드’에 이어 iF 어워드 ‘브랜드 가이드라인 & 디자인 전략’ 부문 본상을 받아 세계 3대 디자인 어워드를 모두 석권했다. 해당 부문에서 그랜드 슬램을 달성한 것은 국내는 물론 해외에서도 이례적이다.
특히 DL이앤씨는 2020년 하이엔드 주거 브랜드 ‘아크로(ACRO)’ 디자인을 앞세워 그랜드 슬램을 달성한 이후 다시 대기록을 세우며 브랜드와 디자인 경쟁력을 세계 무대에 증명했다.
OUR CREED는 DL이앤씨의 주거브랜드인 아크로와 e편한세상의 브랜드 관리 철학과 디자인 전략을 반영한 브랜드 가이드라인이다. 두 브랜드에 대해 관계자들이 지켜야 할 ‘신념’의 의미를 내포하고 있다. 브랜드 철학부터 조경, 사이니지, 커뮤니티 시설 디자인에 이르기까지 3562개에 이르는 광범위한 세부 디자인 가이드라인을 포함한다.
Lifestyle Builder는 iF 디자인 어워드 도서(圖書) 부문에서 수상의 영예를 안았다. 건설 기록물이 iF 디자인 어워드에서 도서 부문 본상을 받은 것은 이번이 최초다.
Lifestyle Builder는 서울 성동구 랜드마크로 자리 잡은 아크로 서울포레스트의 프로젝트 여정을 기록한 책으로 DL이앤씨가 구축한 하이엔드 주거 환경에 대한 가치와 노하우를 고스란히 담고 있다. 성수동 일대를 최고의 부촌이자, 문화예술 중심지로 탈바꿈 시켰다고 평가받는 디벨로퍼 사업을 예술작품과 같은 디자인 연출과 흥미로운 스토리로 표현해 호평을 받았다.
DL이앤씨 관계자는 “세계 무대에서 인정받은 DL이앤씨만의 차별화한 디자인 솔루션과 브랜드 철학을 고객들이 경험할 수 있을 것”이라며 “한 차원 높은 수준의 품질을 바탕으로 혁신적인 브랜드 철학과 디자인 경쟁력을 다양한 고객 접점에 지속적으로 선보여 나갈 계획”이라고 강조했다.",디자인어워드
스포츠한국,"DL이앤씨, 세계 3대디자인 어워드'그랜드 슬램' 달성",,,,,,,디자인어워드
뉴시스,수성구 '들안예술마을 창작소' iF디자인 어워드본상 수상,네이버뉴스,https://n.news.naver.com/mnews/article/003/0012439010?sid=102,,뉴시스,수성구 '들안예술마을 창작소' iF 디자인 어워드 본상 수상,"독일 국제포럼디자인 주관
[대구=뉴시스] 대구시 수성구는 세계 3대 디자인상 가운데 하나로 꼽히는 iF 디자인 어워드에서 '들안예술마을 창작소'가 공공건축 부문 본상을 수상했다. (사진 = 대구시 수성구 제공) 2024.03.20. photo@newsis.com *재판매 및 DB 금지
[대구=뉴시스] 김정화 기자 = 대구시 수성구는 세계 3대 디자인상 가운데 하나로 꼽히는 iF 디자인 어워드에서 '들안예술마을 창작소'가 공공건축 부문 본상을 수상했다고 20일 밝혔다.
독일 국제포럼디자인(International Forum Design)에서 주관하는 iF 디자인 어워드는 레드닷 디자인 어워드(Red Dot Design Awards), IDEA(International Design Excellence Awards)와 어깨를 나란히 하는 시상식이다.
올해 건축·서비스디자인 등 9개 부문에서 총 1만1000여작품이 경쟁을 펼쳤다.
본상 수상작인 들안예술마을 창작소는 지역 원룸주택을 개축해 지은 건축물로 일구구공 도시건축 건축사사무소의 윤근주 소장과 오스트리아 건축가 믈라덴 야드리치(Mladen Jadric)가 공동으로 설계했다.
수성구는 2020년부터 공예 중심의 시각예술분야를 육성하고 도시 주거지역 개발에서 대안을 제시하기 위한 문화적 도시재생 프로젝트를 추진해 왔다.
중동·상동·두산동 일원 원룸과 단독주택을 공예산업 거점시설인 '들안예술마을'로 탈바꿈시켜 지금까지 7개소를 조성·운영하고 있다.
김대권 수성구청장은 ""이번 수상에 그치지 않고 수성국제비엔날레 개최 등을 발판 삼아 수성구만의 특색을 갖춘 공공건축 프로젝트에 모든 힘을 쏟을 계획""이라며 ""도시경관 향상, 구민의 삶 증진에 이바지할 수 있도록 도시유일성을 끊임없이 확보해 나가겠다""고 말했다.",디자인어워드
뉴시스,대구 수성구 '들안예술마을 창작소' iF디자인 어워드본상 수상,네이버뉴스,https://n.news.naver.com/mnews/article/003/0012439010?sid=102,,뉴시스,수성구 '들안예술마을 창작소' iF 디자인 어워드 본상 수상,"독일 국제포럼디자인 주관
[대구=뉴시스] 대구시 수성구는 세계 3대 디자인상 가운데 하나로 꼽히는 iF 디자인 어워드에서 '들안예술마을 창작소'가 공공건축 부문 본상을 수상했다. (사진 = 대구시 수성구 제공) 2024.03.20. photo@newsis.com *재판매 및 DB 금지
[대구=뉴시스] 김정화 기자 = 대구시 수성구는 세계 3대 디자인상 가운데 하나로 꼽히는 iF 디자인 어워드에서 '들안예술마을 창작소'가 공공건축 부문 본상을 수상했다고 20일 밝혔다.
독일 국제포럼디자인(International Forum Design)에서 주관하는 iF 디자인 어워드는 레드닷 디자인 어워드(Red Dot Design Awards), IDEA(International Design Excellence Awards)와 어깨를 나란히 하는 시상식이다.
올해 건축·서비스디자인 등 9개 부문에서 총 1만1000여작품이 경쟁을 펼쳤다.
본상 수상작인 들안예술마을 창작소는 지역 원룸주택을 개축해 지은 건축물로 일구구공 도시건축 건축사사무소의 윤근주 소장과 오스트리아 건축가 믈라덴 야드리치(Mladen Jadric)가 공동으로 설계했다.
수성구는 2020년부터 공예 중심의 시각예술분야를 육성하고 도시 주거지역 개발에서 대안을 제시하기 위한 문화적 도시재생 프로젝트를 추진해 왔다.
중동·상동·두산동 일원 원룸과 단독주택을 공예산업 거점시설인 '들안예술마을'로 탈바꿈시켜 지금까지 7개소를 조성·운영하고 있다.
김대권 수성구청장은 ""이번 수상에 그치지 않고 수성국제비엔날레 개최 등을 발판 삼아 수성구만의 특색을 갖춘 공공건축 프로젝트에 모든 힘을 쏟을 계획""이라며 ""도시경관 향상, 구민의 삶 증진에 이바지할 수 있도록 도시유일성을 끊임없이 확보해 나가겠다""고 말했다.",디자인어워드
아주경제,"대구 수성구 ‘들안예술마을 창작소’, 독일 iF디자인 어워드본상 수...",,,,,,,디자인어워드
파이낸셜뉴스,"현대카드X배달의민족 ‘eco용기’, iF디자인 어워드2024’ 본상 수상",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005158849?sid=101,,파이낸셜뉴스,"현대카드X배달의민족 ‘eco용기’, iF 디자인 어워드 2024’ 본상 수상","‘IDEA 2023’ 수상에 이은 두번째 수상
[파이낸셜뉴스]
현대카드는 배달의민족을 운영하는 우아한형제들과 함께 개발한 ‘eco용기(이하 에코용기)’가 세계 3대 디자인 시상식 중 하나인 ‘iF 디자인 어워드 2024’ 본상을 수상했다고 20일 밝혔다.
현대카드와 우아한형제들이 만든 ‘에코용기’는 음식 배달용 일회용기로 인한 환경오염을 줄이고, 배달 음식을 보다 건강하고 맛있게 즐길 수 있도록 디자인한 배달 음식용 용기다. 그동안 배달 음식 용기의 단점으로 지적돼 온 디자인과 기능을 강화한 것이 특징이다.
‘에코용기’는 ‘음식(Food)’ 분야 중 ‘패키징(Packaging)’에서 수상했다. 특히 크기와 용량이 다른 사각 그릇 4개가 하나의 모듈(module)로 조립되도록 디자인 해 배달의 안정성을 높인 점이 인정 받았다. 또한, 용기별 색상을 다르게 제작해 바쁜 음식점 주방에서 색상을 통해 용기의 종류를 쉽게 인지할 수 있도록 한 점도 눈길을 끌었다.
재사용이 가능하도록 내구성을 높인 점도 높은 평가를 받았다. 현대카드와 우아한형제들은 용기표면에 요철 패턴을 적용해 강도를 높이고 음식을 더 안전하게 보관할 수 있게 한 것은 물론 재사용도 가능하도록 했다.
현대카드는 2020년 10월부터 에코용기 개발에 착수해 2년여 간 글로벌 연구 기관과 일회용기 시장 조사 및 소재 연구를 진행하고, 600여개의 시안을 제작해 2500회에 달하는 강도∙성형 테스트를 거쳐 에코용기를 완성했다.
현대카드는 관계자는 “이번 수상은 ‘IDEA(International Design Excellent Awards) 2023’ 수상에 이은 또 하나의 3대 디자인 어워드 수상으로 더 의미가 크다”며 “’잘 디자인된 그릇다운 그릇에 먹는 식사’를 컨셉으로 만들어진 에코용기가 배달음식에 대한 고객 경험의 질을 높이는 데에 기여하고 있다”고 밝혔다.",디자인어워드
