press,title,naver_news_text,naver_news_url,body,press_html,title_html,body_html,label
YTN,"경찰,아파트'부실시공' 관련 LH 본사 압수수색",네이버뉴스,https://n.news.naver.com/mnews/article/052/0001927740?sid=102,,YTN,"경찰, 아파트 '부실시공' 관련 LH 본사 압수수색","경찰이 아파트 부실시공 문제와 관련해 한국토지주택공사, LH의 경남 진주 본사에 대한 강제 수사에 나섰습니다.
경기북부경찰청과 경남경찰청은 오늘(25일) 오전 10시부터 LH 본사와 양산사업단 등 3곳을 압수수색 하고 있습니다.
경찰 관계자는 ""본격적인 수사에 앞서 자료를 확보하기 위한 것""이라며 ""주택법과 건축법 위반 혐의가 있는지 들여다볼 것""이라고 밝혔습니다.
그동안 경기도에서는 남양주 별내와 파주 운정 등 LH가 준공한 아파트 단지 6곳에서 철근 부실 문제가 드러났습니다.
또, 경남에서도 양산 사송 등 LH가 발주한 아파트 단지에서 철근 누락이 발생했습니다.
경찰은 LH 아파트 단지에서 문제가 됐던 시공과 설계, 감리 등을 전반적으로 수사할 계획입니다.
※ '당신의 제보가 뉴스가 됩니다'
[카카오톡] YTN 검색해 채널 추가
[전화] 02-398-8585
[메일] social@ytn.co.kr",아파트부실공사
YTN,"경찰, ‘아파트철근 누락’ LH 수사 가속화",네이버뉴스,https://n.news.naver.com/mnews/article/052/0001927740?sid=102,,YTN,"경찰, 아파트 '부실시공' 관련 LH 본사 압수수색","경찰이 아파트 부실시공 문제와 관련해 한국토지주택공사, LH의 경남 진주 본사에 대한 강제 수사에 나섰습니다.
경기북부경찰청과 경남경찰청은 오늘(25일) 오전 10시부터 LH 본사와 양산사업단 등 3곳을 압수수색 하고 있습니다.
경찰 관계자는 ""본격적인 수사에 앞서 자료를 확보하기 위한 것""이라며 ""주택법과 건축법 위반 혐의가 있는지 들여다볼 것""이라고 밝혔습니다.
그동안 경기도에서는 남양주 별내와 파주 운정 등 LH가 준공한 아파트 단지 6곳에서 철근 부실 문제가 드러났습니다.
또, 경남에서도 양산 사송 등 LH가 발주한 아파트 단지에서 철근 누락이 발생했습니다.
경찰은 LH 아파트 단지에서 문제가 됐던 시공과 설계, 감리 등을 전반적으로 수사할 계획입니다.
※ '당신의 제보가 뉴스가 됩니다'
[카카오톡] YTN 검색해 채널 추가
[전화] 02-398-8585
[메일] social@ytn.co.kr",아파트부실공사
대한경제,동네북된 LH…'철근 누락' 2개 경찰청 동시 압수수색 당해(종합),,,,,,,아파트부실공사
뉴스1,"경찰,아파트'부실시공' 관련 LH 본사 압수수색",네이버뉴스,https://n.news.naver.com/mnews/article/421/0007011041?sid=102,,뉴스1,동네북된 LH…'철근 누락' 2개 경찰청 동시 압수수색 당해(종합),"양산 사송신도시 아파트 철근 누락관련 경남경찰청 압수수색
경기북부경찰청은 진행 중 …""자료 많아 시간 걸려""
경남경찰청이 철근 누락 아파트와 관련해 LH 본사 압수수색을 마치고 압수품을 옮기고 있다. 2023.8.25 ⓒ News1 한송학 기자
(진주·경기=뉴스1) 한송학 이상휼 양희문 기자 = 한국토지주택공사(LH) 발주 철근 누락 아파트 수사 의뢰 건과 관련한 경남경찰청의 LH 경남 진주 본사 압수수색이 25일 오후 5시 15분께 종료했다. 압수수색 시작 7시간 15분 만이다. 경기북부경찰청의 압수수색은 자료가 많아 아직 진행 중이다.
압수수색을 마친 경남경찰청은 압수품이 담긴 상자 2개를 본관 앞에 주차된 2대의 승합차에 나눠 싣고 정문을 빠져나갔다.
취재진의 수사 내용과 압수품에 대한 질문에는 답하지 않았다.
경남경찰청은 이날 오전 10시부터 진주 LH 본사와 양산사업단, 양산에 있는 감리업체 등 3곳에서 압수수색을 진행했다.
압수수색은 공정계약단과 공정심사처, 주택견적단, 건설안전처 등 4곳에서 진행된 것으로 알려졌다.
경남경찰청 수사 대상은 양산 사송신도시 A2·A8 단지 철근 누락 관련이다. 양산 사송 A2블록에서는 시공 오류로 무량판 기둥 650개 중 7개의 철근이 누락, A8블록에서는 241개 기둥 중 72개의 철근이 빠진 것으로 알려졌다.
경기북부경찰청은 이날 오후 5시30분 현재까지도 압수수색을 진행 중이다. 대상은 양주 회천 A15, 파주 운정 A23, 고양 장항 A4, 남양주 별내 A25, 파주 운정A34, 파주 운정 A37 아파트 등 6곳이다.
경기북부지역에서 드러난 LH 발주 철근누락 아파트가 전국에서 가장 많은 만큼 자료도 방대해 압수수색에 상당한 시간이 걸릴 것으로 전망된다.
경찰 관계자는 ""수사 대상 아파트단지가 많기 때문에 비교적 넓은 범위를 들여다보고 있다""고 전했다.
앞서 LH는 지난 4일 경찰청에 무량판 구조 부실시공이 확인된 15개 아파트 단지의 설계·시공·감리 업체와 관련 업무를 담당한 내부 직원들에 대한 수사를 의뢰했다.",아파트부실공사
YTN,"경남경찰, '철근 누락' LH 본사·양산사업단 등 압수수색",네이버뉴스,https://n.news.naver.com/mnews/article/052/0001927442?sid=102,,YTN,"경찰, 아파트 '부실시공' 관련 LH 본사 압수수색","경찰이 아파트 부실시공 문제와 관련해 한국토지주택공사, LH의 경남 진주 본사에 대한 강제 수사에 나섰습니다.
경기북부경찰청과 경남경찰청은 오늘(25일) 오전 10시부터 LH 본사와 양산사업단 등 3곳을 압수수색 하고 있습니다.
경찰 관계자는 ""본격적인 수사에 앞서 자료를 확보하기 위한 것""이라며 ""주택법과 건축법 위반 혐의가 있는지 들여다볼 것""이라고 밝혔습니다.
그동안 경기도에서는 남양주 별내와 파주 운정 등 LH가 준공한 아파트 단지 6곳에서 철근 부실 문제가 드러났습니다.
또, 경남에서도 양산 사송 등 LH가 발주한 아파트 단지에서 철근 누락이 발생했습니다.
경찰은 LH 아파트 단지에서 문제가 됐던 시공과 설계, 감리 등을 전반적으로 수사할 계획입니다.
※ '당신의 제보가 뉴스가 됩니다'
[카카오톡] YTN 검색해 채널 추가
[전화] 02-398-8585
[메일] social@ytn.co.kr",아파트부실공사
국제신문,'철근 누락' LH아파트관련 압수수색 경남 등 전국 확대(종합),네이버뉴스,https://n.news.naver.com/mnews/article/658/0000050597?sid=102,,국제신문,'철근 누락' LH 아파트 관련 압수수색 경남 등 전국 확대(종합),"경남경찰청, 진주 본사 등 3곳 살펴
양산 2곳 관련·광주청 이어 두 번째
경기북부 경찰도 같은 날 강제 수사
한국토지주택공사(LH) 발주 ‘철근 누락’ 아파트 관련 수사가 전국으로 확대한다. 광주 경찰에 이어 경남과 경기북부 경찰이 압수수색에 나서면서다.
경남경찰청이 25일 양산 사송 A2·A8 지구 아파트 철근 누락 사태와 관련, 진주 LH 본사 등에서 압수수색을 벌였다. 사진은 지난 16일 광주경찰청 압수수색 모습. 연합뉴스
경남경찰청 광역수사대는 25일 오전 10시부터 오후 5시 15분까지 양산 사송 A2·A8 지구 철근 누락 사태와 관련, 진주 LH 본사와 양산사업단, 감리업체 등 3곳을 상대로 압수수색을 벌였다.
대상 부서는 공정계약단과 주택견적단, 공정심사처, 건설안전처 등 4곳인 것으로 알려졌다. 경찰은 이날 7시간여 동안 조사를 벌여 상자 2개 분량의 자료를 확보했다.
경찰 관계자는 “압수품을 분석해 혐의점이 발견되면 관련자를 피의자로 전환할 방침”이라며 “자세한 수사 내용과 압수 내역에 대해서도 알려줄 수 없다”고 말했다.
국토교통부에 따르면 A8 지구는 구조계산 오류로 무량판 기둥 241개 중 72개에서 보강 철근이 빠졌다. A2 지구는 650개 중 7개 철근이 단순 누락됐다.
경찰은 관련 시공, 설계 등 업체 12곳을 수사 범위에 넣었다.
이날 경기북부경찰청에서도 LH 본사와 경기북부지역 사업단 등을 상대로 강제 수사에 나섰다.
수사 대상 아파트 단지는 남양주 별내 A25·파주 운정A34·파주 운정 A37지구 등 준공된 3곳, 양주 회천A15·파주 운정 A23·고양 장항 A4지구 등 공사 중인 3곳 등 총 6곳이다.
이번 사태 관련 LH 본사 압수수색은 지난 16일 광주경찰청에 이어 두 번째다. 앞서 경찰청은 지난 8일 LH가 발주한 부실시공 15개 아파트 단지와 관련, 국토부 등으로부터 수사를 의뢰받아 전국 지방경찰청에 사건을 배당한 바 있다.",아파트부실공사
국제신문,'아파트철근 누락'…경기 북부 경찰도 LH 본사 압수수색,네이버뉴스,https://n.news.naver.com/mnews/article/658/0000050597?sid=102,,국제신문,'철근 누락' LH 아파트 관련 압수수색 경남 등 전국 확대(종합),"경남경찰청, 진주 본사 등 3곳 살펴
양산 2곳 관련·광주청 이어 두 번째
경기북부 경찰도 같은 날 강제 수사
한국토지주택공사(LH) 발주 ‘철근 누락’ 아파트 관련 수사가 전국으로 확대한다. 광주 경찰에 이어 경남과 경기북부 경찰이 압수수색에 나서면서다.
경남경찰청이 25일 양산 사송 A2·A8 지구 아파트 철근 누락 사태와 관련, 진주 LH 본사 등에서 압수수색을 벌였다. 사진은 지난 16일 광주경찰청 압수수색 모습. 연합뉴스
경남경찰청 광역수사대는 25일 오전 10시부터 오후 5시 15분까지 양산 사송 A2·A8 지구 철근 누락 사태와 관련, 진주 LH 본사와 양산사업단, 감리업체 등 3곳을 상대로 압수수색을 벌였다.
대상 부서는 공정계약단과 주택견적단, 공정심사처, 건설안전처 등 4곳인 것으로 알려졌다. 경찰은 이날 7시간여 동안 조사를 벌여 상자 2개 분량의 자료를 확보했다.
경찰 관계자는 “압수품을 분석해 혐의점이 발견되면 관련자를 피의자로 전환할 방침”이라며 “자세한 수사 내용과 압수 내역에 대해서도 알려줄 수 없다”고 말했다.
국토교통부에 따르면 A8 지구는 구조계산 오류로 무량판 기둥 241개 중 72개에서 보강 철근이 빠졌다. A2 지구는 650개 중 7개 철근이 단순 누락됐다.
경찰은 관련 시공, 설계 등 업체 12곳을 수사 범위에 넣었다.
이날 경기북부경찰청에서도 LH 본사와 경기북부지역 사업단 등을 상대로 강제 수사에 나섰다.
수사 대상 아파트 단지는 남양주 별내 A25·파주 운정A34·파주 운정 A37지구 등 준공된 3곳, 양주 회천A15·파주 운정 A23·고양 장항 A4지구 등 공사 중인 3곳 등 총 6곳이다.
이번 사태 관련 LH 본사 압수수색은 지난 16일 광주경찰청에 이어 두 번째다. 앞서 경찰청은 지난 8일 LH가 발주한 부실시공 15개 아파트 단지와 관련, 국토부 등으로부터 수사를 의뢰받아 전국 지방경찰청에 사건을 배당한 바 있다.",아파트부실공사
노컷뉴스,"'아파트철근 누락'…경기북부경찰청, LH 본사 압수수색",네이버뉴스,https://n.news.naver.com/mnews/article/079/0003805533?sid=102,,노컷뉴스,'아파트 철근 누락'…경기 북부 경찰도 LH 본사 압수수색,"한국토지주택공사(LH) 본사에서 경찰이 압수수색 종료 후 압수품을 들고 이동하고 있다. 연합뉴스
경찰이 LH가 발주한 철근 누락 아파트와 관련해 경남 진주에 있는 한국토지주택공사(LH) 본사를 압수수색하고 있다.
경기북부경찰청 반부패경제범죄수사대는 25일 오전 10시부터 LH 본사에 대한 압수수색을 진행하고 있다.
경기 북부지역에서 수사 대상 철근 누락 아파트는 양주 회천 A15 블록, 파주 운정 A23 블록, 고양 장항 A4 블록, 남양주 별내 A25 블록, 파주 운정 A34 블록, 파주 운정 A37 블록 등 6곳이다.
경찰은 LH 본사를 비롯해 필요하면 경기 북부지역에 있는 본부 등 관련 기관에 대한 수사를 이어갈 예정이다.
앞서 LH는 지난 4일과 14일 부실이 확인된 총 20개 아파트 단지의 설계·감리사 41곳, 시공사 50곳 등 관련 업체 총 91곳과 관련 업무를 담당한 직원들에 대해 경찰에 수사를 의뢰했다.
경찰청 반부패‧공공범죄수사과는 공공아파트 단지 철근 누락 사태와 관련해 한국토지주택공사(LH) 등을 상대로 전국 9개 시도지방청에 사건을 배당했다.
관련해 단지별로 배분된 수사는 경기북부경찰청이 6건으로 가장 많고, 경기남부경찰청 4건, 충남경찰청 3건, 경남경찰청 2건, 서울·인천·광주·충북·전북경찰청 각 1건이다.
광주경찰청 반부패범죄수사대는 지난 16일 철근 누락 아파트와 관련해 LH 본사 등 4곳에 대한 압수수색을 벌였다.
경남경찰청 광역수사대는 25일 오전 10시부터 LH 발주 철근누락 아파트와 관련해 경남 진주 LH본사와 양산사업단 등 3개소에 대해 압수수색을 진행 중이다.
※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.
이메일 :
cbskkic@gmail.com
카카오톡 :
@노컷뉴스
사이트 :
https://url.kr/b71afn",아파트부실공사
중앙일보,"LH 철근부실아파트, 경기북부 6곳… ""강제 수사할듯""",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003303142?sid=102,,중앙일보,"'아파트 철근 누락'…경기북부경찰청, LH 본사 압수수색","한국토지주택공사(LH) 본사 입구. 연합뉴스
경찰이 한국토지주택공사(LH)가 발주한 철근 누락 아파트와 관련해 경남 진주에 있는 LH 본사를 압수수색 중이다.
경기북부경찰청 반부패경제범죄수사대는 25일 오전 10시부터 LH 본사에 대한 압수수색을 진행하고 있다.
경기 북부지역에서 수사 대상 철근누락 아파트는 6곳이다. 양주 회천 A15 블록, 파주 운정 A23 블록, 고양 장항 A4 블록, 남양주 별내 A25 블록, 파주 운정 A34 블록, 파주 운정 A37 블록 등으로 알려졌다.
경찰은 LH 본사를 비롯해 필요하면 경기 북부지역에 있는 본부 등 관련 기관에 대한 수사를 이어갈 예정이다.
앞서 LH는 경찰청에 부실시공이 확인된 아파트 단지의 설계‧감리사 41곳, 시공사 50곳 등 관련 업체 91곳과 업무 관련자들에 대한 수사를 의뢰했다. 이에 경찰은 철근 누락이 드러난 공공아파트 단지 관련 업체에 대해 수사 의뢰를 받고 관할 시도 경찰청에 배분했다.
경찰은 현재 충북청 1건, 경기북부청 6건, 경기남부청 4건, 충남청 3건, 경남청 2건, 서울청 1건, 인천청 1건, 광주청 1건, 전북청 1건 등 총 20건을 수사 중이다.",아파트부실공사
머니S,바람 잘 날 없는 LH…아파트'철근 누락' 본사 압수수색,네이버뉴스,https://n.news.naver.com/mnews/article/417/0000944321?sid=101,,머니S,"LH 철근 부실 아파트, 경기북부 6곳… ""강제 수사할듯""","경기북부지역에서 드러난 철근누락 단지는 6곳으로 최다였다. 조만간 경찰은 이와 관련해 강제수사에 착수할 것으로 보인다. /사진=뉴스1
경기북부지역의 한국토지주택공사(LH)가 발주한 무량판공법 단지 중 6곳에서 철근이 누락된 것으로 나타났다. 이는 전국 광역지자체 중 가장 많은 숫자로 경찰은 조만간 이와 관련해 강제수사에 착수할 것으로 예상된다.
25일 뉴스1에 따르면 경기북부지역에서 드러난 철근누락 단지는 6곳으로 수사 범위도 광역경찰청 중 가장 큰 폭인 것으로 알려졌다.
수사 대상으로 알려진 양주 회천A15, 파주 운정 A23, 고양 장항 A4 아파트는 공사 중인 상태다. 남양주 별내 A25, 파주 운정A34, 파주 운정 A37 아파트는 준공됐다.
국토교통부 등으로부터 수사 의뢰를 받은 경기북부경찰청 반부패수사대는 수사에 착수한 상태다. 경찰은 LH와 각 시공사 등을 상대로 무량판공법 철근 누락 아파트 관련 건설기술진흥법, 건축법, 주택법 위반 등의 혐의를 적용해 수사 범위 등을 검토 중이다.
광주경찰청은 철근 누락 관련 수사대상 1곳인 선운2지구 아파트 문제와 관련해 수사에 빠르게 착수했다. 이후 지난 16일 경남 진주 LH본사 등을 압수수색한 뒤 압수물 분석 단계에 접어들었다.
철근 누락 사태는 올해 4월 인천 검단 신도시에서 발생한 지하주차장 지붕 붕괴사고로 세상에 드러났다. 조사 결과 무량판 구조인 지하주차장 철근이 누락된 것으로 밝혀졌다.",아파트부실공사
